,pm25,lat,long,rd_x,rd_y,location
0,8.809,52.97918784819457,4.56834180369696,100000.0,555000.0,Nederland
1,8.908999999999999,52.97948539134774,4.61300326058768,103000.0,555000.0,Nederland
2,9.107000000000001,52.97976624928092,4.657665397814229,106000.0,555000.0,"Den Hoorn, Texel, Noord-Holland, Nederland"
3,8.971,52.98003042148478,4.702328176139417,109000.0,555000.0,"Den Hoorn, Texel, Noord-Holland, Nederland"
4,8.907,52.980277907480186,4.746991556322618,112000.0,555000.0,"Den Hoorn, Texel, Noord-Holland, Nederland"
5,8.561,52.9805087068183,4.791655499119971,115000.0,555000.0,"Den Hoorn, Texel, Noord-Holland, Nederland"
6,8.373,52.980722819080526,4.836319965284599,118000.0,555000.0,"Den Helder, Noord-Holland, Nederland"
7,8.245,52.98092024387854,4.88098491556682,121000.0,555000.0,"Den Helder, Noord-Holland, Nederland"
8,8.103,52.981100980854286,4.925650310714352,124000.0,555000.0,"Den Oever, Hollands Kroon, Noord-Holland, Nederland"
9,8.019,52.981265029679925,4.970316111472523,127000.0,555000.0,"Den Oever, Hollands Kroon, Noord-Holland, Nederland"
10,8.847999999999999,52.952231361923786,4.568848232624543,100000.0,552000.0,Nederland
11,8.93,52.95252866931046,4.6134820689320835,103000.0,552000.0,Nederland
12,9.017999999999999,52.95280930469419,4.658116584154989,106000.0,552000.0,"Den Hoorn, Texel, Noord-Holland, Nederland"
13,8.97,52.95307326756653,4.702751739138019,109000.0,552000.0,"Den Helder, Noord-Holland, Nederland"
14,9.568999999999999,52.953320557449196,4.747387494722497,112000.0,552000.0,"Marsdiepstraat, Den Helder, Noord-Holland, Nederland, 1782DM, Nederland"
15,8.482000000000001,52.95355117389414,4.792023811746513,115000.0,552000.0,"Den Helder, Noord-Holland, Nederland, 1781AD, Nederland"
16,8.335,52.95376511648352,4.836660651045141,118000.0,552000.0,"Den Helder, Noord-Holland, Nederland"
17,8.229,52.95396238482968,4.8812979734506445,121000.0,552000.0,"Den Helder, Noord-Holland, Nederland"
18,8.144,52.95414297857519,4.925935739792695,124000.0,552000.0,"Den Oever, Hollands Kroon, Noord-Holland, Nederland"
19,8.116,52.954306897392826,4.970573910898569,127000.0,552000.0,"Den Oever, Hollands Kroon, Noord-Holland, Nederland"
20,8.955,52.92557173362933,4.613960198445352,103000.0,549000.0,Nederland
21,8.997,52.9258521467383,4.658567130815291,106000.0,549000.0,"Den Helder, Noord-Holland, Nederland"
22,8.869,52.92611590053749,4.703174701610227,109000.0,549000.0,"Den Helder, Noord-Holland, Nederland"
23,9.283999999999999,52.92636299454947,4.747782871753226,112000.0,549000.0,"Doggersvaart, Den Helder, Noord-Holland, Nederland, 1784PE, Nederland"
24,8.6,52.92659342832698,4.79239160216412,115000.0,549000.0,"24A, Oostoeverweg, Westoever, Den Helder, Noord-Holland, Nederland, 1786PS, Nederland"
25,8.318999999999999,52.926807201452924,4.837000853759726,118000.0,549000.0,"Den Helder, Noord-Holland, Nederland"
26,8.241,52.92700431354033,4.881610587454051,121000.0,549000.0,"Den Helder, Noord-Holland, Nederland"
27,8.232000000000001,52.92718476423239,4.926220764158506,124000.0,549000.0,"Den Oever, Hollands Kroon, Noord-Holland, Nederland"
28,8.76,52.92734855320247,4.9708313447821135,127000.0,549000.0,"2, Broekerlaan, Hippolytushoef, Hollands Kroon, Noord-Holland, Nederland, 1777NH, Nederland"
29,8.937999999999999,52.89831775053043,4.5698589380404515,100000.0,546000.0,Nederland
30,8.974,52.898614587256596,4.614437650541314,103000.0,546000.0,Nederland
31,8.982000000000001,52.89889477836496,4.659017039127396,106000.0,546000.0,"Den Helder, Noord-Holland, Nederland"
32,8.881,52.89915832334887,4.7035970648067345,109000.0,546000.0,"Den Helder, Noord-Holland, Nederland"
33,9.46,52.89940522173175,4.7481776885839295,112000.0,546000.0,"85B, Van Foreestweg, Julianadorp, Den Helder, Noord-Holland, Nederland, 1787BG, Nederland"
34,9.038,52.89963547306713,4.79275887146035,115000.0,546000.0,"85, Schorweg, Breezand, Hollands Kroon, Noord-Holland, Nederland, 1764MD, Nederland"
35,8.812000000000001,52.899849076938644,4.837340574434347,118000.0,546000.0,"Balgzanddijk, Den Helder, Noord-Holland, Nederland, 1761JW, Nederland"
36,8.305,52.90004603296001,4.881922758501464,121000.0,546000.0,"Den Oever, Hollands Kroon, Noord-Holland, Nederland"
37,9.01,52.90022634077507,4.926505384654645,124000.0,546000.0,"Normerdijk, Westerland, Hollands Kroon, Noord-Holland, Nederland, 1778JT, Nederland"
38,8.66,52.90039000005775,4.971088413884449,127000.0,546000.0,"Hippolytushoeverkruisweg, Hippolytushoef, Hollands Kroon, Noord-Holland, Nederland, 1777JG, Nederland"
39,8.982999999999999,52.87136063131349,4.570363217515766,100000.0,543000.0,Nederland
40,9.0,52.871657233144504,4.614914426630203,103000.0,543000.0,Nederland
41,8.987,52.87193720252589,4.659466310420178,106000.0,543000.0,Nederland
42,9.163,52.87220053895189,4.704018829975056,109000.0,543000.0,"Callantsoog, Schagen, Noord-Holland, Nederland"
43,9.102,52.87244724194678,4.748571946380764,112000.0,543000.0,"10, Langevliet, Callantsoog, Schagen, Noord-Holland, Nederland, 1759LE, Nederland"
44,9.017000000000001,52.87267731106489,4.793125620720001,115000.0,543000.0,"431a, Molenvaart, Breezand, Hollands Kroon, Noord-Holland, Nederland, 1764AS, Nederland"
